material_id,formula,spacegroup,cif_path,cif_basename,pred_tm,pred_er,pred_qf,pred_tcf,pred_tm_dev,pred_er_dev,pred_qf_dev,pred_tcf_dev,lit_er,lit_qf,lit_tcf,pred_tm_note
COD_9003075,Mg2SiO4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe0.258Mg1.664O4Si0.987_9003075.cif,Fe0.258Mg1.664O4Si0.987_9003075.cif,1875.7048362993853,7.646528707422883,,,147.07001906463472,0.7085230448133076,,,7.421111111111112,121278.215625,-29.657727272727275,Stage1 only (missing structural features)
COD_9003092,SrAl2(SiO4)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al2Ca0.2O8Si2Sr0.8_9003092.cif,Al2Ca0.2O8Si2Sr0.8_9003092.cif,1826.179453324307,8.387015079734654,,,106.26292755835392,1.2236320074832263,,,,,60.0,Stage1 only (missing structural features)
COD_9003116,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK_9003116.cif,ClK_9003116.cif,789.5142983945683,20.95707625060546,,,59.401624884605305,2.0187096829007043,,,5.375,,,Stage1 only (missing structural features)
COD_9003137,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK_9003137.cif,ClK_9003137.cif,789.5142983945683,21.057289686577366,,,59.401624884605305,2.006656488640833,,,5.375,,,Stage1 only (missing structural features)
COD_9003145,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.8Na0.2_9003145.cif,ClK0.8Na0.2_9003145.cif,789.5142983945683,20.94740071745569,,,59.401624884605305,2.020057451795908,,,5.375,,,Stage1 only (missing structural features)
COD_9003147,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.8Na0.2_9003147.cif,ClK0.8Na0.2_9003147.cif,789.5142983945683,20.96045178149869,,,59.401624884605305,2.018247364548816,,,5.375,,,Stage1 only (missing structural features)
COD_9003148,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.8Na0.2_9003148.cif,ClK0.8Na0.2_9003148.cif,789.5142983945683,20.59352880857533,,,59.401624884605305,2.090575105876768,,,5.375,,,Stage1 only (missing structural features)
COD_9003150,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.8Na0.2_9003150.cif,ClK0.8Na0.2_9003150.cif,789.5142983945683,20.904912023425247,,,59.401624884605305,2.026370413415495,,,5.375,,,Stage1 only (missing structural features)
COD_9003161,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.8Na0.2_9003161.cif,ClK0.8Na0.2_9003161.cif,789.5142983945683,20.83090220154275,,,59.401624884605305,2.038865872375639,,,5.375,,,Stage1 only (missing structural features)
COD_9003169,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.8Na0.2_9003169.cif,ClK0.8Na0.2_9003169.cif,789.5142983945683,20.74435411675029,,,59.401624884605305,2.055770029093629,,,5.375,,,Stage1 only (missing structural features)
COD_9003177,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.8Na0.2_9003177.cif,ClK0.8Na0.2_9003177.cif,789.5142983945683,20.772226878636346,,,59.401624884605305,2.050066906890992,,,5.375,,,Stage1 only (missing structural features)
COD_9003209,KCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.6Na0.4_9003209.cif,ClK0.6Na0.4_9003209.cif,789.5142983945683,20.5794911709446,,,59.401624884605305,2.094130401935593,,,5.375,,,Stage1 only (missing structural features)
COD_9003236,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.4Na0.6_9003236.cif,ClK0.4Na0.6_9003236.cif,777.1907235657512,21.00479718557085,,,72.5559885805154,2.010762173437299,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003262,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.3Na0.7_9003262.cif,ClK0.3Na0.7_9003262.cif,777.1907235657512,20.96297266830124,,,72.5559885805154,2.0144697117540926,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003277,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.2Na0.8_9003277.cif,ClK0.2Na0.8_9003277.cif,777.1907235657512,20.65483754975308,,,72.5559885805154,2.04362852712045,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003282,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.2Na0.8_9003282.cif,ClK0.2Na0.8_9003282.cif,777.1907235657512,20.491343866483447,,,72.5559885805154,2.058574859009691,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003290,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.2Na0.8_9003290.cif,ClK0.2Na0.8_9003290.cif,777.1907235657512,20.642971244343453,,,72.5559885805154,2.044738791689912,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003291,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.2Na0.8_9003291.cif,ClK0.2Na0.8_9003291.cif,777.1907235657512,20.592605075507905,,,72.5559885805154,2.049408557672789,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003301,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.2Na0.8_9003301.cif,ClK0.2Na0.8_9003301.cif,777.1907235657512,20.67401553914669,,,72.5559885805154,2.041826602655052,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003296,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.2Na0.8_9003296.cif,ClK0.2Na0.8_9003296.cif,777.1907235657512,20.64893491660001,,,72.5559885805154,2.0441812624245896,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003300,NaCl,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClK0.2Na0.8_9003300.cif,ClK0.2Na0.8_9003300.cif,777.1907235657512,20.635185431961496,,,72.5559885805154,2.04546524783598,,,5.55,51233.333333333336,-127.33333333333331,Stage1 only (missing structural features)
COD_9003318,Na4Al3Si3ClO12,P-43n,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al3ClNa4O12Si3_9003318.cif,Al3ClNa4O12Si3_9003318.cif,1385.9510450021678,5.887349258103057,,,105.9143425919506,1.349428937920501,,,,,,Stage1 only (missing structural features)
COD_9003324,Na4Al3Si3ClO12,P-43n,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al3ClNa4O12Si3_9003324.cif,Al3ClNa4O12Si3_9003324.cif,1385.9510450021678,6.178452933352492,,,105.9143425919506,1.5314706643682623,,,,,,Stage1 only (missing structural features)
COD_9003333,Dy6(SiO3)7,P-1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Dy6O21Si6_9003333.cif,Dy6O21Si6_9003333.cif,,9.502019842620776,,,,4.124948138613091,,,,,,
COD_9003336,Ca2Fe2O5,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ca2Fe2O5_9003336.cif,Ca2Fe2O5_9003336.cif,1780.0055532910792,12.00205637790808,,,98.62078326321532,0.8481721585508231,,,,,,Stage1 only (missing structural features)
COD_9003393,FeSiO3,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\FeO3Si_9003393.cif,FeO3Si_9003393.cif,1596.8622656484215,7.391114768082188,,-47.5768928527832,99.61309258498648,1.3990062464116748,,0.0,,,,Stage1 only (missing structural features)
COD_9003401,LiAl(SiO3)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\AlLiO6Si2_9003401.cif,AlLiO6Si2_9003401.cif,1720.9838850039073,5.116618174251914,,,95.09519001415632,1.43218228780167,,,6.31,28990.0,-33.25,Stage1 only (missing structural features)
COD_9003421,MgSiO3,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\MgO3Si_9003421.cif,MgO3Si_9003421.cif,1875.7573146327552,6.810157549407021,,-47.5768928527832,145.95929109137464,0.726700586559417,,0.0,7.275,112326.5,-10.6,Stage1 only (missing structural features)
COD_9003464,Sb2S3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Bi0.364S3Sb1.636_9003464.cif,Bi0.364S3Sb1.636_9003464.cif,,21.01443847388377,,,,2.0075961414790187,,,,,,
COD_9003428,MgSiO3,Pbca,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\MgO3Si_9003428.cif,MgO3Si_9003428.cif,1875.7573146327552,7.096065702838734,,-46.151329040527344,145.95929109137464,0.6855748072294007,,0.0,7.275,112326.5,-10.6,Stage1 only (missing structural features)
COD_9003469,Bi2S3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Bi1.612S3Sb0.388_9003469.cif,Bi1.612S3Sb0.388_9003469.cif,,20.3396612058818,,,,2.3089289813530005,,,,,,
COD_9003426,MgSiO3,Pbca,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\MgO3Si_9003426.cif,MgO3Si_9003426.cif,1875.7573146327552,21.04317185507896,,-46.151329040527344,145.95929109137464,2.3196719494405507,,0.0,7.275,112326.5,-10.6,Stage1 only (missing structural features)
COD_9003460,Sb2S3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\S3Sb2_9003460.cif,S3Sb2_9003460.cif,,21.0148314348314,,,,2.0078628701229606,,,,,,
COD_9003466,Sb2S3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Bi0.536S3Sb1.464_9003466.cif,Bi0.536S3Sb1.464_9003466.cif,,21.01767785248323,,,,2.007617432196174,,,,,,
COD_9003474,Bi2S3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Bi2S3_9003474.cif,Bi2S3_9003474.cif,,20.36567867384095,,,,2.271894808283606,,,,,,
COD_9003486,Al3O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al2MgO4_9003486.cif,Al2MgO4_9003486.cif,1800.9157205444883,9.225996653702852,,,129.42993340377734,1.1229892454949726,,,,,,Stage1 only (missing structural features)
COD_9003581,CuBiS2,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\BiCuS2_9003581.cif,BiCuS2_9003581.cif,,19.315699396642973,,,,2.169718470291575,,,,,,
COD_9003588,Fe3O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe2MgO4_9003588.cif,Fe2MgO4_9003588.cif,1468.7540378411525,10.698817212344984,,,171.48937791459548,0.6126855111195573,,,3.4,,,Stage1 only (missing structural features)
COD_9003577,MgSiO3,Pbca,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al0.003Ca0.024Mg1.433Mn0.509O6Si1.997Ti0.002_9003577.cif,Al0.003Ca0.024Mg1.433Mn0.509O6Si1.997Ti0.002_9003577.cif,1875.7573146327552,6.75300576893563,,-47.5768928527832,145.95929109137464,0.6633111410064421,,0.0,7.275,112326.5,-10.6,Stage1 only (missing structural features)
COD_9003592,Fe3O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe2MgO4_9003592.cif,Fe2MgO4_9003592.cif,1468.7540378411525,10.633429771814605,,,171.48937791459548,0.6009446114948834,,,3.4,,,Stage1 only (missing structural features)
COD_9003599,Fe3O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe2MgO4_9003599.cif,Fe2MgO4_9003599.cif,1468.7540378411525,10.509310619676713,,,171.48937791459548,0.6057816859941494,,,3.4,,,Stage1 only (missing structural features)
COD_9003598,Fe3O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe2MgO4_9003598.cif,Fe2MgO4_9003598.cif,1468.7540378411525,10.537384022413985,,,171.48937791459548,0.6067926071737556,,,3.4,,,Stage1 only (missing structural features)
COD_9003600,Fe3O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe2MgO4_9003600.cif,Fe2MgO4_9003600.cif,1468.7540378411525,10.49677909873083,,,171.48937791459548,0.6068178266735432,,,3.4,,,Stage1 only (missing structural features)
COD_9003665,CaTiGeO5,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CaGeO5Ti0.807Zr0.192_9003665.cif,CaGeO5Ti0.807Zr0.192_9003665.cif,,14.84935355790678,,,,1.7116886453271751,,,,,18.7,
COD_9003668,CaZrGeO5,P-1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CaGeO5Ti0.114Zr0.885_9003668.cif,CaGeO5Ti0.114Zr0.885_9003668.cif,,11.723499563561338,,,,0.6780926361461019,,,,,,
COD_9003682,MnSiO3,P-1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Mn5O15Si5_9003682.cif,Mn5O15Si5_9003682.cif,1495.463650006738,7.11776727360392,,-46.151329040527344,198.90895180969864,0.6632838878230463,,0.0,,,,Stage1 only (missing structural features)
COD_9003702,NaAlSi3O8,P-1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\AlNaO8Si3_9003702.cif,AlNaO8Si3_9003702.cif,1685.2963183397671,8.689827501709622,,,102.17658326023523,1.092884980258526,,,5.5,11200.0,-18.6,Stage1 only (missing structural features)
COD_9003794,Fe3O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe2MgO4_9003794.cif,Fe2MgO4_9003794.cif,1468.7540378411525,10.705550302689652,,,171.48937791459548,0.6363933440954971,,,3.4,,,Stage1 only (missing structural features)
COD_9003810,NaMgF3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\F3MgNa_9003810.cif,F3MgNa_9003810.cif,,10.24335478568984,,,,2.650311479607252,,,6.9,63000.0,-114.0,
COD_9003897,MgAl2O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.801Fe0.2Mg0.999O4_9003897.cif,Al1.801Fe0.2Mg0.999O4_9003897.cif,2032.0971000001969,9.437346214974598,,,149.3729081103315,0.9749330480165096,,,8.446666666666667,117282.71428571428,-67.925,Stage1 only (missing structural features)
COD_9003916,MgAl2O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.844Fe0.14Mg1.015O4_9003916.cif,Al1.844Fe0.14Mg1.015O4_9003916.cif,1998.549977928372,9.351625626082608,,,147.24171300536185,0.9708757058699476,,,8.446666666666667,117282.71428571428,-67.925,Stage1 only (missing structural features)
COD_9003939,MgAl2O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.822Cr0.03Mg1.148O4_9003939.cif,Al1.822Cr0.03Mg1.148O4_9003939.cif,1998.549977928372,9.547296357414384,,,147.24171300536185,0.9846343466590882,,,8.446666666666667,117282.71428571428,-67.925,Stage1 only (missing structural features)
COD_9003938,MgAl2O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.826Cr0.03Mg1.144O4_9003938.cif,Al1.826Cr0.03Mg1.144O4_9003938.cif,1998.549977928372,9.538311275923965,,,147.24171300536185,0.9817125417478666,,,8.446666666666667,117282.71428571428,-67.925,Stage1 only (missing structural features)
COD_9003948,MgAl2O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.767Cr0.03Mg1.203O4_9003948.cif,Al1.767Cr0.03Mg1.203O4_9003948.cif,1998.549977928372,9.658700888158718,,,147.24171300536185,1.021096319627577,,,8.446666666666667,117282.71428571428,-67.925,Stage1 only (missing structural features)
COD_9003957,MgAl2O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.691Cr0.057Mg1.252O4_9003957.cif,Al1.691Cr0.057Mg1.252O4_9003957.cif,1998.549977928372,9.543720014960176,,,147.24171300536185,0.98924405900618,,,8.446666666666667,117282.71428571428,-67.925,Stage1 only (missing structural features)
COD_9003972,MgAl2O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.544Cr0.244Mg1.212O4_9003972.cif,Al1.544Cr0.244Mg1.212O4_9003972.cif,1998.549977928372,9.515527086712051,,,147.24171300536185,0.9816866417436046,,,8.446666666666667,117282.71428571428,-67.925,Stage1 only (missing structural features)
COD_9004070,Ag,P6_3/mmc,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ag0.865Hg0.001Sb0.134_9004070.cif,Ag0.865Hg0.001Sb0.134_9004070.cif,,,,,,,,,7.52,,,
COD_9004117,MgSiO3,Pbca,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\MgO3Si_9004117.cif,MgO3Si_9004117.cif,1875.7573146327552,6.721337062516342,,-47.5768928527832,145.95929109137464,0.6106365633406908,,0.0,7.275,112326.5,-10.6,Stage1 only (missing structural features)
COD_9004121,NaFePO4,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ca0.01Fe0.9Mg0.03Mn0.06NaO4P_9004121.cif,Ca0.01Fe0.9Mg0.03Mn0.06NaO4P_9004121.cif,1351.9610050033375,8.94909986713458,,,140.743207416496,1.7080799350778877,,,,,,Stage1 only (missing structural features)
COD_9004135,Na2Al2Fe3(SiO3)8,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.902Ca0.15Fe2.277Mg1.031Na1.72O24Si7.92_9004135.cif,Al1.902Ca0.15Fe2.277Mg1.031Na1.72O24Si7.92_9004135.cif,1672.712586672077,5.852981803743693,,,89.42510230877356,2.784026675487988,,,,,,Stage1 only (missing structural features)
COD_9004138,TiO2,Pbca,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\O2Ti_9004138.cif,O2Ti_9004138.cif,1848.750658328597,28.00211330340786,,,92.45602348373204,3.354266084664381,,,77.48129032258065,29965.166666666668,96.785,Stage1 only (missing structural features)
COD_9004157,CuBi9Pb(Se2S5)2,P2_1/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Bi7.92CuPb2.08S10.8Se3.2_9004157.cif,Bi7.92CuPb2.08S10.8Se3.2_9004157.cif,,21.13290706524421,,,,2.0034864507507617,,,,,,
COD_9004179,ZnO,P6_3mc,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\OZn_9004179.cif,OZn_9004179.cif,1339.5320360892738,12.67160217060606,,,267.85255409442817,3.2168842608424293,,,8.459999999999999,,70.79,Stage1 only (missing structural features)
COD_9004197,Ni18Bi3AsS16,I4/mmm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\AsBi3Ni18S16_9004197.cif,AsBi3Ni18S16_9004197.cif,,21.026231306771315,,,,1.9977687812312823,,,,,,
COD_9004201,P3Pb5ClO12,P6_3/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\ClO12P3Pb5_9004201.cif,ClO12P3Pb5_9004201.cif,952.6835449985592,22.10899702828709,,,86.50044083997899,3.228667667810189,,,,,,Stage1 only (missing structural features)
COD_9004209,CaMg(SiO3)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ca0.89Mg1.11O6Si2_9004209.cif,Ca0.89Mg1.11O6Si2_9004209.cif,1996.5649399984072,6.788608189507529,,,126.9752146595414,0.47490958515397,,,7.517272727272727,39927.454545454544,-42.592,Stage1 only (missing structural features)
COD_9004232,K4Na4Ca4Al3Si3(SO4)4,P-43n,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al3Ca1.2K0.8Na2.16O15S0.76Si3_9004232.cif,Al3Ca1.2K0.8Na2.16O15S0.76Si3_9004232.cif,1627.881362516647,21.77776616125177,,,96.90135189893306,2.836336812178505,,,,,,Stage1 only (missing structural features)
COD_9004233,NaBe3Al2(SiO3)6,P6/mcc,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.96Be3Fe0.04Na0.03O18Si6_9004233.cif,Al1.96Be3Fe0.04Na0.03O18Si6_9004233.cif,1770.971820005337,6.314079366455517,,,112.9226918691257,2.0625635266673927,,,,,,Stage1 only (missing structural features)
COD_9004253,LiTa3O8,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe0.01Li0.55Mn0.45Nb0.26O8Sn0.21Ta2.52_9004253.cif,Fe0.01Li0.55Mn0.45Nb0.26O8Sn0.21Ta2.52_9004253.cif,,34.1984824002179,,,,2.390322612610846,,,,,,
COD_9004267,CaFe6Si2(PO8)2,R-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CaFe5.28Mg0.72O16P2Si2_9004267.cif,CaFe5.28Mg0.72O16P2Si2_9004267.cif,1702.077246664937,5.251244813265577,,,98.98900059938464,2.5055830396186067,,,,,,Stage1 only (missing structural features)
COD_9004317,CaMg(SiO3)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al0.078CaFe0.024Mg0.976O6Si1.922_9004317.cif,Al0.078CaFe0.024Mg0.976O6Si1.922_9004317.cif,2033.8797216613968,6.803504884062936,,,128.63189551414123,0.464223130584617,,,7.517272727272727,39927.454545454544,-42.592,Stage1 only (missing structural features)
COD_9004321,CaMg(SiO3)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al0.078CaFe0.038Mg0.962O6Si1.922_9004321.cif,Al0.078CaFe0.038Mg0.962O6Si1.922_9004321.cif,2033.7442216613968,6.8295263863312,,,128.59988110141552,0.4353391993173143,,,7.517272727272727,39927.454545454544,-42.592,Stage1 only (missing structural features)
COD_9004329,Mg2SiO4,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe0.2Mg1.8O4Si_9004329.cif,Fe0.2Mg1.8O4Si_9004329.cif,1880.102758331297,6.965193620740298,,,146.98769162675097,0.355918208583589,,,7.421111111111112,121278.215625,-29.657727272727275,Stage1 only (missing structural features)
COD_9004352,Na5Ca4Mg5Si8(O11F)2,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al2.762Ca2.12F2Mg4.306Na0.85O22Si6.012_9004352.cif,Al2.762Ca2.12F2Mg4.306Na0.85O22Si6.012_9004352.cif,,27.52084025765905,,,,4.810394526159452,,,,,,
COD_9004361,Ba6Cu25(Pb8S9)3,Pm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ba5.438Cu13.092Fe11.908Pb0.562S27_9004361.cif,Ba5.438Cu13.092Fe11.908Pb0.562S27_9004361.cif,1393.2887406126729,21.072432344749984,,,158.6674211925781,2.0050207889959024,,,,,,Stage1 only (missing structural features)
COD_9004445,Ti2AlZn2Fe8PbO19,P6_3/mmc,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\AlFe6.04Mn2.52O19PbTi0.44Zn1.9_9004445.cif,AlFe6.04Mn2.52O19PbTi0.44Zn1.9_9004445.cif,1780.854943320757,33.11479211973867,,,90.88559551009456,6.290843385377536,,,,,,Stage1 only (missing structural features)
COD_9004481,BaZn2(AsO4)2,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\As2BaO8Zn2_9004481.cif,As2BaO8Zn2_9004481.cif,1283.6278097323273,6.426323092977888,,,151.32864844905313,1.5038637350117716,,,,,,Stage1 only (missing structural features)
COD_9004528,Cu3Te6Pb3ClO18,P4_132,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ca0.3Cl0.92Cu2.79O18Pb2.7Sb0.21Te6_9004528.cif,Ca0.3Cl0.92Cu2.79O18Pb2.7Sb0.21Te6_9004528.cif,812.8475816655898,31.98786639598453,,,76.61610352317224,5.690244561772615,,,,,,Stage1 only (missing structural features)
COD_9004494,Na7Mg5Si8(O11F)2,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al0.8Ca0.98F2Mg4.15Na2.76O22Sc0.85Si7.2_9004494.cif,Al0.8Ca0.98F2Mg4.15Na2.76O22Sc0.85Si7.2_9004494.cif,,19.52332175574751,,,,3.874018319106604,,,,,,
COD_9004540,CaTa4O11,P6_322,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CaNb1.179O11Ta2.821_9004540.cif,CaNb1.179O11Ta2.821_9004540.cif,,32.67780944172372,,,,2.2706069080326285,,,,,,
COD_9004599,KLi3Zr2(Si2O5)6,P6/mcc,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\KLi3O30Si12Zr2_9004599.cif,KLi3O30Si12Zr2_9004599.cif,1965.4799466505067,6.888708281529869,,,185.94768645159,2.98101182727768,,,,,,Stage1 only (missing structural features)
COD_9004672,Cs4U3Mo3O20,P1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cs4Mo3O20U3_9004672.cif,Cs4Mo3O20U3_9004672.cif,,21.504293074031768,,,,2.4233742159956195,,,,,,
COD_9004685,KAlSiO4,P6_3,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\AlKO4Si_9004685.cif,AlKO4Si_9004685.cif,1669.800181666007,,,,105.15571465560846,,,,,,,Stage1 only (missing structural features)
COD_9004697,Zn(SbO3)2,P4_2/mnm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\O6Sb2Zn_9004697.cif,O6Sb2Zn_9004697.cif,,19.49076120166097,,,,1.3941616972167392,,,,,,
COD_9004743,LiAl(SiO3)2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\AlLiO6Si2_9004743.cif,AlLiO6Si2_9004743.cif,1720.9838850039073,5.833826168944069,,,95.09519001415632,1.4423419740414916,,,6.31,28990.0,-33.25,Stage1 only (missing structural features)
COD_9004747,FeCu2SnS4,I-42m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cu2Fe0.5S4SnZn0.5_9004747.cif,Cu2Fe0.5S4SnZn0.5_9004747.cif,,20.864617868348244,,,,2.012824736931417,,,,,,
COD_9004748,Cu3SnS4,I-42m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cu2Fe0.3S4SnZn0.7_9004748.cif,Cu2Fe0.3S4SnZn0.7_9004748.cif,,20.73279146391638,,,,2.019049518992477,,,,,,
COD_9004750,Cu3SnS4,I-42m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cu2S4SnZn_9004750.cif,Cu2S4SnZn_9004750.cif,,20.73651760721453,,,,2.019017729886793,,,,,,
COD_9004749,Cu3SnS4,I-42m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cu2Fe0.2S4SnZn0.8_9004749.cif,Cu2Fe0.2S4SnZn0.8_9004749.cif,,20.734036561160107,,,,2.019039083015894,,,,,,
